touchpoint_id,anonymous_id,patient_id,channel,utm_medium,campaign,event_type,cost,event_at
tp_001220,anon_10265cce3e22,pat_000408,google,cpc,mental_health,signup,0.0,2024-10-30 09:02:47
tp_001221,anon_4f577ecf5264,,instagram,paid_social,retargeting,click,3.75,2024-10-17 13:23:25
tp_001222,anon_4f577ecf5264,pat_000409,instagram,paid_social,brand,signup,0.0,2024-10-30 10:36:58
tp_001223,anon_3a36bac6d906,,google,cpc,brand,click,7.01,2024-10-18 15:25:52
tp_001224,anon_3a36bac6d906,pat_000410,google,cpc,weight_mgmt,signup,0.0,2024-10-30 08:49:47
tp_001225,anon_19c73a39022e,,instagram,paid_social,retargeting,click,2.88,2024-10-18 19:04:52
tp_001226,anon_19c73a39022e,,email,email,mental_health,click,0.27,2024-10-24 11:52:12
tp_001227,anon_19c73a39022e,,google,cpc,retargeting,click,2.75,2024-10-29 15:53:14
tp_001228,anon_19c73a39022e,pat_000411,instagram,paid_social,brand,signup,0.0,2024-10-30 19:03:26
tp_001229,anon_d9e22eb33db0,,facebook,paid_social,retargeting,click,2.61,2024-10-26 08:14:23
tp_001230,anon_d9e22eb33db0,,facebook,paid_social,brand,click,3.19,2024-10-28 14:26:35
tp_001231,anon_d9e22eb33db0,pat_000412,facebook,paid_social,skin_health,signup,0.0,2024-10-30 16:57:33
tp_001232,anon_dadf493596b5,,google,cpc,skin_health,click,6.44,2024-10-17 14:29:04
tp_001233,anon_dadf493596b5,,facebook,paid_social,brand,click,2.8,2024-10-20 11:13:56
tp_001234,anon_dadf493596b5,,referral,referral,skin_health,visit,0.0,2024-10-25 14:03:11
tp_001235,anon_dadf493596b5,pat_000413,google,cpc,retargeting,signup,0.0,2024-10-31 09:12:27
tp_001236,anon_504884b5a2d7,,organic,organic,skin_health,visit,0.0,2024-10-21 12:51:11
tp_001237,anon_504884b5a2d7,pat_000414,organic,organic,skin_health,signup,0.0,2024-10-31 14:43:33
tp_001238,anon_ab286b92780a,,facebook,paid_social,weight_mgmt,click,2.81,2024-10-19 18:12:58
tp_001239,anon_ab286b92780a,,instagram,paid_social,skin_health,click,2.55,2024-10-24 19:32:16
tp_001240,anon_ab286b92780a,pat_000415,facebook,paid_social,retargeting,signup,0.0,2024-10-31 18:02:19
tp_001241,anon_445e159aee09,,facebook,paid_social,mental_health,click,3.22,2024-10-21 10:51:06
tp_001242,anon_445e159aee09,,instagram,paid_social,skin_health,click,5.43,2024-10-28 19:22:59
tp_001243,anon_445e159aee09,pat_000416,facebook,paid_social,retargeting,signup,0.0,2024-10-31 12:05:19
tp_001244,anon_df0a24baecc6,,facebook,paid_social,retargeting,click,2.24,2024-10-18 18:17:41
tp_001245,anon_df0a24baecc6,,facebook,paid_social,weight_mgmt,click,3.65,2024-10-29 17:56:47
tp_001246,anon_df0a24baecc6,pat_000417,facebook,paid_social,brand,signup,0.0,2024-10-31 15:33:35
tp_001247,anon_326baa7892f3,,google,cpc,skin_health,click,6.33,2024-10-23 16:37:43
tp_001248,anon_326baa7892f3,,google,cpc,brand,click,4.82,2024-10-29 11:01:22
tp_001249,anon_326baa7892f3,,email,email,brand,click,0.31,2024-10-30 12:59:08
tp_001250,anon_326baa7892f3,pat_000418,google,cpc,retargeting,signup,0.0,2024-10-31 19:10:09
tp_001251,anon_e107e0118750,,referral,referral,skin_health,visit,0.0,2024-10-29 18:46:47
tp_001252,anon_e107e0118750,pat_000419,referral,referral,mental_health,signup,0.0,2024-10-31 16:02:48
tp_001253,anon_e2f060f99c37,,facebook,paid_social,skin_health,click,2.42,2024-10-17 11:28:54
tp_001254,anon_e2f060f99c37,,instagram,paid_social,skin_health,click,2.59,2024-10-19 18:39:03
tp_001255,anon_e2f060f99c37,pat_000420,facebook,paid_social,retargeting,signup,0.0,2024-10-31 19:28:47
tp_001256,anon_16e4d18fee10,,facebook,paid_social,skin_health,click,3.96,2024-10-20 18:19:29
tp_001257,anon_16e4d18fee10,,facebook,paid_social,retargeting,click,3.03,2024-10-28 08:27:56
tp_001258,anon_16e4d18fee10,,facebook,paid_social,retargeting,click,2.47,2024-10-29 13:58:57
tp_001259,anon_16e4d18fee10,pat_000421,facebook,paid_social,weight_mgmt,signup,0.0,2024-10-31 18:55:26
tp_001260,anon_1a9b4856faa1,,email,email,weight_mgmt,click,0.23,2024-10-24 12:57:12
tp_001261,anon_1a9b4856faa1,pat_000422,email,email,retargeting,signup,0.0,2024-10-31 08:37:00
tp_001262,anon_f283e22f1378,,google,cpc,brand,click,3.97,2024-10-18 18:15:19
tp_001263,anon_f283e22f1378,,instagram,paid_social,mental_health,click,2.41,2024-10-20 09:07:48
tp_001264,anon_f283e22f1378,,referral,referral,skin_health,visit,0.0,2024-10-27 11:56:29
tp_001265,anon_f283e22f1378,pat_000423,google,cpc,brand,signup,0.0,2024-10-31 09:20:43
tp_001266,anon_ecdc7001845d,,organic,organic,weight_mgmt,visit,0.0,2024-10-30 08:42:13
tp_001267,anon_ecdc7001845d,pat_000424,organic,organic,weight_mgmt,signup,0.0,2024-10-31 17:38:30
tp_001268,anon_2b62a42d6dc6,,facebook,paid_social,brand,click,4.66,2024-10-21 11:39:04
tp_001269,anon_2b62a42d6dc6,,google,cpc,mental_health,click,4.06,2024-10-27 12:45:13
tp_001270,anon_2b62a42d6dc6,,organic,organic,brand,visit,0.0,2024-10-30 11:35:42
tp_001271,anon_2b62a42d6dc6,pat_000425,facebook,paid_social,brand,signup,0.0,2024-10-31 15:44:43
tp_001272,anon_bae6d2ea6963,,referral,referral,skin_health,visit,0.0,2024-10-27 13:53:48
tp_001273,anon_bae6d2ea6963,pat_000426,referral,referral,skin_health,signup,0.0,2024-10-31 09:48:00
tp_001274,anon_6f4696721ec0,,facebook,paid_social,skin_health,click,3.81,2024-10-28 08:04:42
tp_001275,anon_6f4696721ec0,pat_000427,facebook,paid_social,weight_mgmt,signup,0.0,2024-10-31 17:28:48
tp_001276,anon_7133cd7888c0,,referral,referral,brand,visit,0.0,2024-10-23 19:03:37
tp_001277,anon_7133cd7888c0,pat_000428,referral,referral,weight_mgmt,signup,0.0,2024-10-31 15:56:22
tp_001278,anon_1588121dbfc2,,facebook,paid_social,retargeting,click,4.71,2024-10-20 19:58:17
tp_001279,anon_1588121dbfc2,pat_000429,facebook,paid_social,skin_health,signup,0.0,2024-10-31 10:13:22
tp_001280,anon_f4c5d1adab6e,,google,cpc,brand,click,4.55,2024-10-25 15:53:19
tp_001281,anon_f4c5d1adab6e,pat_000430,google,cpc,weight_mgmt,signup,0.0,2024-10-31 15:04:23
tp_001282,anon_4e6a71f54f18,,instagram,paid_social,retargeting,click,4.22,2024-10-19 17:04:47
tp_001283,anon_4e6a71f54f18,,email,email,brand,click,0.26,2024-10-31 14:56:21
tp_001284,anon_4e6a71f54f18,pat_000431,instagram,paid_social,brand,signup,0.0,2024-11-01 14:06:31
tp_001285,anon_5a159cf4d3a7,,instagram,paid_social,brand,click,2.5,2024-10-25 11:25:07
tp_001286,anon_5a159cf4d3a7,,google,cpc,retargeting,click,4.36,2024-10-26 09:42:12
tp_001287,anon_5a159cf4d3a7,,organic,organic,weight_mgmt,visit,0.0,2024-10-27 19:53:20
tp_001288,anon_5a159cf4d3a7,pat_000432,instagram,paid_social,brand,signup,0.0,2024-11-01 09:24:35
tp_001289,anon_c3b031d053d9,,email,email,retargeting,click,0.25,2024-10-23 08:39:01
tp_001290,anon_c3b031d053d9,,facebook,paid_social,brand,click,1.98,2024-10-28 09:07:06
tp_001291,anon_c3b031d053d9,,google,cpc,brand,click,4.27,2024-10-31 15:00:28
tp_001292,anon_c3b031d053d9,pat_000433,email,email,retargeting,signup,0.0,2024-11-01 14:11:17
tp_001293,anon_72b442934727,,facebook,paid_social,mental_health,click,2.86,2024-10-21 08:54:32
tp_001294,anon_72b442934727,,google,cpc,retargeting,click,5.58,2024-10-24 09:52:37
tp_001295,anon_72b442934727,,referral,referral,retargeting,visit,0.0,2024-10-28 14:56:37
tp_001296,anon_72b442934727,pat_000434,facebook,paid_social,mental_health,signup,0.0,2024-11-01 16:08:39
tp_001297,anon_cdbff282c648,,google,cpc,retargeting,click,5.07,2024-10-19 18:10:18
tp_001298,anon_cdbff282c648,,instagram,paid_social,weight_mgmt,click,3.79,2024-10-21 09:52:19
tp_001299,anon_cdbff282c648,pat_000435,google,cpc,skin_health,signup,0.0,2024-11-01 09:42:01
tp_001300,anon_99e976f440d2,,email,email,retargeting,click,0.16,2024-10-22 11:37:35
tp_001301,anon_99e976f440d2,,google,cpc,brand,click,4.84,2024-10-26 08:45:31
tp_001302,anon_99e976f440d2,pat_000436,email,email,mental_health,signup,0.0,2024-11-01 08:30:40
tp_001303,anon_633dd8ef473e,,instagram,paid_social,weight_mgmt,click,3.38,2024-10-20 12:21:30
tp_001304,anon_633dd8ef473e,,referral,referral,retargeting,visit,0.0,2024-10-29 17:16:09
tp_001305,anon_633dd8ef473e,pat_000437,instagram,paid_social,weight_mgmt,signup,0.0,2024-11-01 13:08:20
tp_001306,anon_2e979068b0af,,google,cpc,mental_health,click,5.13,2024-10-23 12:52:22
tp_001307,anon_2e979068b0af,,referral,referral,skin_health,visit,0.0,2024-10-31 19:00:33
tp_001308,anon_2e979068b0af,pat_000438,google,cpc,weight_mgmt,signup,0.0,2024-11-01 08:04:41
tp_001309,anon_9b2ced9cf1a2,,instagram,paid_social,weight_mgmt,click,2.99,2024-10-22 09:16:03
tp_001310,anon_9b2ced9cf1a2,,instagram,paid_social,brand,click,2.68,2024-10-25 10:17:23
tp_001311,anon_9b2ced9cf1a2,pat_000439,instagram,paid_social,retargeting,signup,0.0,2024-11-01 14:44:48
tp_001312,anon_2e4a299d5d95,,organic,organic,skin_health,visit,0.0,2024-10-20 12:04:24
tp_001313,anon_2e4a299d5d95,,instagram,paid_social,weight_mgmt,click,5.43,2024-10-29 16:38:57
tp_001314,anon_2e4a299d5d95,pat_000440,organic,organic,skin_health,signup,0.0,2024-11-01 16:17:56
tp_001315,anon_2970192fc797,,email,email,brand,click,0.12,2024-10-28 09:30:35
tp_001316,anon_2970192fc797,,google,cpc,brand,click,6.42,2024-10-31 13:04:22
tp_001317,anon_2970192fc797,pat_000441,email,email,weight_mgmt,signup,0.0,2024-11-01 11:31:18
tp_001318,anon_b6dbe955139b,,instagram,paid_social,skin_health,click,5.37,2024-10-19 18:33:06
tp_001319,anon_b6dbe955139b,,instagram,paid_social,skin_health,click,2.48,2024-10-30 14:38:25
tp_001320,anon_b6dbe955139b,pat_000442,instagram,paid_social,retargeting,signup,0.0,2024-11-01 15:54:35
tp_001321,anon_a773221c6895,,facebook,paid_social,mental_health,click,1.85,2024-10-18 19:11:44
tp_001322,anon_a773221c6895,,email,email,weight_mgmt,click,0.15,2024-10-19 13:07:31
tp_001323,anon_a773221c6895,,referral,referral,skin_health,visit,0.0,2024-10-28 14:38:09
tp_001324,anon_a773221c6895,pat_000443,facebook,paid_social,weight_mgmt,signup,0.0,2024-11-01 16:21:14
tp_001325,anon_5d942c4c28f1,,google,cpc,mental_health,click,4.85,2024-10-20 12:25:41
tp_001326,anon_5d942c4c28f1,,facebook,paid_social,brand,click,2.8,2024-10-24 19:39:38
tp_001327,anon_5d942c4c28f1,,instagram,paid_social,brand,click,5.28,2024-10-31 13:59:05
tp_001328,anon_5d942c4c28f1,pat_000444,google,cpc,brand,signup,0.0,2024-11-01 09:45:03
tp_001329,anon_dc802029f257,,instagram,paid_social,skin_health,click,5.28,2024-10-20 18:53:02
tp_001330,anon_dc802029f257,,facebook,paid_social,retargeting,click,4.56,2024-10-22 11:42:03
tp_001331,anon_dc802029f257,,google,cpc,mental_health,click,4.98,2024-10-28 11:46:07
tp_001332,anon_dc802029f257,pat_000445,instagram,paid_social,mental_health,signup,0.0,2024-11-01 16:57:23
tp_001333,anon_cd2242e11a43,,email,email,skin_health,click,0.16,2024-10-24 08:09:52
tp_001334,anon_cd2242e11a43,,google,cpc,retargeting,click,5.75,2024-10-26 09:33:53
tp_001335,anon_cd2242e11a43,,instagram,paid_social,skin_health,click,5.57,2024-10-31 14:55:28
tp_001336,anon_cd2242e11a43,pat_000446,email,email,retargeting,signup,0.0,2024-11-02 08:13:47
tp_001337,anon_7efc2bd11ed5,,google,cpc,brand,click,6.21,2024-10-30 16:37:36
tp_001338,anon_7efc2bd11ed5,,organic,organic,skin_health,visit,0.0,2024-10-31 12:23:43
tp_001339,anon_7efc2bd11ed5,pat_000447,google,cpc,mental_health,signup,0.0,2024-11-02 18:12:21
tp_001340,anon_4891c0650781,,organic,organic,retargeting,visit,0.0,2024-10-20 19:19:37
tp_001341,anon_4891c0650781,,google,cpc,mental_health,click,4.33,2024-10-27 14:36:53
tp_001342,anon_4891c0650781,,facebook,paid_social,skin_health,click,2.23,2024-10-31 15:11:54
tp_001343,anon_4891c0650781,pat_000448,organic,organic,mental_health,signup,0.0,2024-11-02 14:09:39
tp_001344,anon_a4cd704e0d61,,organic,organic,weight_mgmt,visit,0.0,2024-10-20 15:17:46
tp_001345,anon_a4cd704e0d61,,google,cpc,skin_health,click,6.14,2024-10-26 14:56:53
tp_001346,anon_a4cd704e0d61,,referral,referral,skin_health,visit,0.0,2024-10-30 08:27:35
tp_001347,anon_a4cd704e0d61,pat_000449,organic,organic,mental_health,signup,0.0,2024-11-02 14:36:59
tp_001348,anon_c3e3fd5321f9,,instagram,paid_social,mental_health,click,4.44,2024-10-22 09:15:11
tp_001349,anon_c3e3fd5321f9,,facebook,paid_social,skin_health,click,4.46,2024-10-29 11:12:08
tp_001350,anon_c3e3fd5321f9,,facebook,paid_social,weight_mgmt,click,3.98,2024-10-30 08:00:55
tp_001351,anon_c3e3fd5321f9,pat_000450,instagram,paid_social,mental_health,signup,0.0,2024-11-02 10:00:38
tp_001352,anon_53dd4bb0f34f,,instagram,paid_social,brand,click,4.2,2024-10-28 17:40:56
tp_001353,anon_53dd4bb0f34f,pat_000451,instagram,paid_social,skin_health,signup,0.0,2024-11-02 11:46:19
tp_001354,anon_50ebe31c3491,,facebook,paid_social,retargeting,click,4.14,2024-10-25 12:12:40
tp_001355,anon_50ebe31c3491,,google,cpc,mental_health,click,5.14,2024-10-29 16:51:18
tp_001356,anon_50ebe31c3491,,email,email,weight_mgmt,click,0.2,2024-11-01 12:07:57
tp_001357,anon_50ebe31c3491,pat_000452,facebook,paid_social,brand,signup,0.0,2024-11-02 14:16:18
tp_001358,anon_d91ac78e172b,,facebook,paid_social,weight_mgmt,click,2.64,2024-10-26 08:47:42
tp_001359,anon_d91ac78e172b,pat_000453,facebook,paid_social,mental_health,signup,0.0,2024-11-02 08:54:28
tp_001360,anon_7386b9e3ae2c,,google,cpc,brand,click,5.11,2024-10-24 16:07:31
tp_001361,anon_7386b9e3ae2c,,email,email,skin_health,click,0.25,2024-10-31 16:44:47
tp_001362,anon_7386b9e3ae2c,pat_000454,google,cpc,mental_health,signup,0.0,2024-11-02 16:09:33
tp_001363,anon_249f0dc85daf,,facebook,paid_social,retargeting,click,1.97,2024-10-19 10:56:06
tp_001364,anon_249f0dc85daf,,referral,referral,weight_mgmt,visit,0.0,2024-10-23 10:15:42
tp_001365,anon_249f0dc85daf,pat_000455,facebook,paid_social,brand,signup,0.0,2024-11-02 13:04:54
tp_001366,anon_af62f78d0bc5,,google,cpc,mental_health,click,4.53,2024-10-25 12:25:41
tp_001367,anon_af62f78d0bc5,,google,cpc,skin_health,click,3.6,2024-10-31 09:42:48
tp_001368,anon_af62f78d0bc5,pat_000456,google,cpc,weight_mgmt,signup,0.0,2024-11-02 18:51:24
tp_001369,anon_756ecac87158,,instagram,paid_social,weight_mgmt,click,3.81,2024-10-23 18:12:16
tp_001370,anon_756ecac87158,,instagram,paid_social,brand,click,4.11,2024-10-28 11:50:45
tp_001371,anon_756ecac87158,pat_000457,instagram,paid_social,retargeting,signup,0.0,2024-11-02 18:44:24
tp_001372,anon_2a2641855d52,,referral,referral,mental_health,visit,0.0,2024-10-26 11:07:35
tp_001373,anon_2a2641855d52,,google,cpc,weight_mgmt,click,6.31,2024-10-31 11:32:24
tp_001374,anon_2a2641855d52,pat_000458,referral,referral,skin_health,signup,0.0,2024-11-02 10:11:39
tp_001375,anon_ba21df1191e7,,facebook,paid_social,weight_mgmt,click,3.6,2024-10-23 13:23:09
tp_001376,anon_ba21df1191e7,,facebook,paid_social,mental_health,click,3.31,2024-10-29 14:13:16
tp_001377,anon_ba21df1191e7,,email,email,weight_mgmt,click,0.26,2024-11-01 18:40:03
tp_001378,anon_ba21df1191e7,pat_000459,facebook,paid_social,retargeting,signup,0.0,2024-11-02 10:15:04
tp_001379,anon_53491a2b7dc2,,google,cpc,retargeting,click,5.85,2024-10-20 11:21:15
tp_001380,anon_53491a2b7dc2,,facebook,paid_social,brand,click,3.69,2024-10-28 12:37:30
tp_001381,anon_53491a2b7dc2,pat_000460,google,cpc,skin_health,signup,0.0,2024-11-02 15:39:48
tp_001382,anon_e81e37a018f9,,instagram,paid_social,mental_health,click,3.0,2024-10-23 11:47:05
tp_001383,anon_e81e37a018f9,pat_000461,instagram,paid_social,retargeting,signup,0.0,2024-11-02 12:34:54
tp_001384,anon_a312c1f0ee7b,,instagram,paid_social,mental_health,click,4.81,2024-10-23 19:19:07
tp_001385,anon_a312c1f0ee7b,,google,cpc,retargeting,click,4.63,2024-10-26 13:34:04
tp_001386,anon_a312c1f0ee7b,pat_000462,instagram,paid_social,mental_health,signup,0.0,2024-11-02 18:32:44
tp_001387,anon_62c0b5b38ad7,,google,cpc,skin_health,click,5.56,2024-10-21 11:25:32
tp_001388,anon_62c0b5b38ad7,pat_000463,google,cpc,mental_health,signup,0.0,2024-11-02 19:50:54
tp_001389,anon_8f353ca7634c,,referral,referral,skin_health,visit,0.0,2024-10-21 14:56:11
tp_001390,anon_8f353ca7634c,,organic,organic,retargeting,visit,0.0,2024-10-26 10:39:28
tp_001391,anon_8f353ca7634c,,google,cpc,weight_mgmt,click,5.54,2024-10-28 17:02:23
tp_001392,anon_8f353ca7634c,pat_000464,referral,referral,retargeting,signup,0.0,2024-11-03 09:34:19
tp_001393,anon_f6c06e18eb2f,,google,cpc,skin_health,click,2.92,2024-10-21 11:39:48
tp_001394,anon_f6c06e18eb2f,,google,cpc,brand,click,2.91,2024-10-31 19:44:56
tp_001395,anon_f6c06e18eb2f,pat_000465,google,cpc,skin_health,signup,0.0,2024-11-03 12:51:59
tp_001396,anon_92a1ff2a7f47,,facebook,paid_social,brand,click,2.79,2024-10-28 17:18:56
tp_001397,anon_92a1ff2a7f47,,organic,organic,brand,visit,0.0,2024-10-29 10:41:01
tp_001398,anon_92a1ff2a7f47,,organic,organic,retargeting,visit,0.0,2024-11-01 14:55:10
tp_001399,anon_92a1ff2a7f47,pat_000466,facebook,paid_social,brand,signup,0.0,2024-11-03 13:14:36
tp_001400,anon_f463c3effdc0,,facebook,paid_social,retargeting,click,4.7,2024-10-21 08:45:30
tp_001401,anon_f463c3effdc0,,email,email,brand,click,0.17,2024-10-26 09:31:07
tp_001402,anon_f463c3effdc0,pat_000467,facebook,paid_social,retargeting,signup,0.0,2024-11-03 18:38:20
tp_001403,anon_eaa96f4de339,,google,cpc,retargeting,click,4.91,2024-10-21 17:15:35
tp_001404,anon_eaa96f4de339,,referral,referral,skin_health,visit,0.0,2024-10-31 14:56:03
tp_001405,anon_eaa96f4de339,pat_000468,google,cpc,mental_health,signup,0.0,2024-11-03 15:44:50
tp_001406,anon_126ac68ef7ad,,organic,organic,weight_mgmt,visit,0.0,2024-10-23 08:25:09
tp_001407,anon_126ac68ef7ad,,organic,organic,brand,visit,0.0,2024-10-31 11:31:23
tp_001408,anon_126ac68ef7ad,pat_000469,organic,organic,retargeting,signup,0.0,2024-11-03 14:57:27
tp_001409,anon_f16a591f16dd,,instagram,paid_social,weight_mgmt,click,3.25,2024-10-30 12:40:00
tp_001410,anon_f16a591f16dd,pat_000470,instagram,paid_social,retargeting,signup,0.0,2024-11-03 18:41:00
tp_001411,anon_b06be9092d88,,instagram,paid_social,brand,click,5.45,2024-10-21 12:14:53
tp_001412,anon_b06be9092d88,,facebook,paid_social,weight_mgmt,click,3.48,2024-10-26 18:42:49
tp_001413,anon_b06be9092d88,pat_000471,instagram,paid_social,mental_health,signup,0.0,2024-11-03 09:41:33
tp_001414,anon_ab0a6bc2bca2,,instagram,paid_social,retargeting,click,4.76,2024-10-21 15:21:17
tp_001415,anon_ab0a6bc2bca2,,organic,organic,retargeting,visit,0.0,2024-11-02 15:32:03
tp_001416,anon_ab0a6bc2bca2,pat_000472,instagram,paid_social,mental_health,signup,0.0,2024-11-03 14:55:03
tp_001417,anon_8f7bdaaf5c74,,organic,organic,retargeting,visit,0.0,2024-10-20 10:01:00
tp_001418,anon_8f7bdaaf5c74,,instagram,paid_social,weight_mgmt,click,2.96,2024-10-25 11:49:00
tp_001419,anon_8f7bdaaf5c74,,google,cpc,retargeting,click,5.01,2024-10-31 15:46:30
tp_001420,anon_8f7bdaaf5c74,pat_000473,organic,organic,retargeting,signup,0.0,2024-11-03 13:25:31
tp_001421,anon_53b68014977a,,instagram,paid_social,skin_health,click,5.51,2024-10-21 13:06:37
tp_001422,anon_53b68014977a,,instagram,paid_social,retargeting,click,3.76,2024-10-28 10:40:04
tp_001423,anon_53b68014977a,pat_000474,instagram,paid_social,brand,signup,0.0,2024-11-03 12:12:22
tp_001424,anon_a3d826090859,,email,email,skin_health,click,0.17,2024-10-23 16:19:33
tp_001425,anon_a3d826090859,,referral,referral,brand,visit,0.0,2024-10-25 09:10:18
tp_001426,anon_a3d826090859,,email,email,mental_health,click,0.31,2024-10-31 15:01:21
tp_001427,anon_a3d826090859,pat_000475,email,email,weight_mgmt,signup,0.0,2024-11-03 15:48:04
tp_001428,anon_b1e4816e1b67,,google,cpc,retargeting,click,4.53,2024-10-28 13:47:39
tp_001429,anon_b1e4816e1b67,,google,cpc,mental_health,click,6.2,2024-10-29 15:56:02
tp_001430,anon_b1e4816e1b67,pat_000476,google,cpc,mental_health,signup,0.0,2024-11-03 10:01:53
tp_001431,anon_890254dc5fd5,,instagram,paid_social,weight_mgmt,click,2.31,2024-10-22 10:00:25
tp_001432,anon_890254dc5fd5,,facebook,paid_social,weight_mgmt,click,4.31,2024-10-28 09:33:47
tp_001433,anon_890254dc5fd5,,email,email,mental_health,click,0.24,2024-10-30 19:52:23
tp_001434,anon_890254dc5fd5,pat_000477,instagram,paid_social,weight_mgmt,signup,0.0,2024-11-03 11:08:28
tp_001435,anon_30e045f6b6aa,,instagram,paid_social,retargeting,click,4.3,2024-10-20 12:37:28
tp_001436,anon_30e045f6b6aa,,facebook,paid_social,brand,click,4.66,2024-10-27 19:32:14
tp_001437,anon_30e045f6b6aa,pat_000478,instagram,paid_social,retargeting,signup,0.0,2024-11-03 08:36:41
tp_001438,anon_ce04b8da9662,,facebook,paid_social,skin_health,click,2.11,2024-10-25 14:17:50
tp_001439,anon_ce04b8da9662,,facebook,paid_social,mental_health,click,3.05,2024-10-28 08:17:13
tp_001440,anon_ce04b8da9662,,facebook,paid_social,retargeting,click,2.26,2024-10-30 15:09:12
tp_001441,anon_ce04b8da9662,pat_000479,facebook,paid_social,brand,signup,0.0,2024-11-03 19:11:48
tp_001442,anon_26101efa7896,,organic,organic,mental_health,visit,0.0,2024-10-22 09:08:46
tp_001443,anon_26101efa7896,,google,cpc,weight_mgmt,click,5.9,2024-10-27 14:21:13
tp_001444,anon_26101efa7896,,facebook,paid_social,weight_mgmt,click,4.21,2024-10-30 14:38:03
tp_001445,anon_26101efa7896,pat_000480,organic,organic,brand,signup,0.0,2024-11-03 11:06:27
tp_001446,anon_00f6f1409e42,,instagram,paid_social,brand,click,5.3,2024-10-20 15:01:55
tp_001447,anon_00f6f1409e42,,google,cpc,mental_health,click,3.68,2024-10-28 19:03:22
tp_001448,anon_00f6f1409e42,pat_000481,instagram,paid_social,mental_health,signup,0.0,2024-11-03 15:14:21
tp_001449,anon_8949b4797169,,instagram,paid_social,brand,click,3.59,2024-10-28 09:36:02
tp_001450,anon_8949b4797169,pat_000482,instagram,paid_social,mental_health,signup,0.0,2024-11-04 14:06:32
